"filename", "language", "TypeScript React", "TypeScript", "GraphQL", "CSS", "JSON", "JavaScript", "YAML", "Markdown", "Shell Script", "HTML", "comment", "blank", "total"
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/layouts/TopNav/ProjectListDropdown/projectListDropdown.stories.tsx", "TypeScript React", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 4, 43
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/layouts/TopNav/index.tsx", "TypeScript React", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 124
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/layouts/TopNav/topNav.stories.tsx", "TypeScript React", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 4, 63
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/404/index.tsx", "TypeScript React", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 68
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/Image/Dog.tsx", "TypeScript React", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 53
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/Image/Universe.tsx", "TypeScript React", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 88
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/Login.tsx", "TypeScript React", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 112
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/LoginWelcomeCard.tsx", "TypeScript React", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 45
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/Register.tsx", "TypeScript React", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 132
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/RegisterWelcomeCard.tsx", "TypeScript React", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 46
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/index.tsx", "TypeScript React", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 77
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Auth/useProjectRoute.tsx", "TypeScript React", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Board/dummyData.ts", "TypeScript", 0, 699, 0, 0, 0, 0, 0, 0, 0, 0, 186, 1, 886
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Board/index.tsx", "TypeScript React", 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 20, 277
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Calendar/index.tsx", "TypeScript React", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/ComingSoon/index.tsx", "TypeScript React", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 59
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/ActivityStream/ActivityStream.styled.tsx", "TypeScript React", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/ActivityStream/index.tsx", "TypeScript React", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 108
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/Charts/IncompleteTasks.tsx", "TypeScript React", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/Charts/TasksByAssignee.tsx", "TypeScript React", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/Charts/index.tsx", "TypeScript React", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/Charts/taskCountSummary.tsx", "TypeScript React", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/MyTasks/MyTasks.styled.tsx", "TypeScript React", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/MyTasks/index.tsx", "TypeScript React", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 92
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/ReportCard/index.tsx", "TypeScript React", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 116
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/ReportHero/index.tsx", "TypeScript React", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 71
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Dashboard/index.tsx", "TypeScript React", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 47
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Invitation/index.tsx", "TypeScript React", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Landing/background.styled.tsx", "TypeScript React", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Landing/chartData.ts", "TypeScript", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Landing/index.tsx", "TypeScript React", 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 674
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Landing/last.tsx", "TypeScript React", 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 214
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/MyProfile/Forms/index.tsx", "TypeScript React", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 113
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/MyProfile/Forms/roleSelectInput.tsx", "TypeScript React", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/MyProfile/MyProfile.styled.tsx", "TypeScript React", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/MyProfile/index.tsx", "TypeScript React", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/NewProject/index.tsx", "TypeScript React", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 118
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/ProjectSetting/AccessPermission/index.tsx", "TypeScript React", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 323
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/ProjectSetting/BasicDetail/BasicDetail.styled.tsx", "TypeScript React", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/ProjectSetting/BasicDetail/index.tsx", "TypeScript React", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 10, 138
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/ProjectSetting/index.tsx", "TypeScript React", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Sprint/Accordion/SprintItem.tsx", "TypeScript React", 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 368
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Sprint/Accordion/TaskList.tsx", "TypeScript React", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 80
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Sprint/Accordion/TaskListEntry.tsx", "TypeScript React", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 119
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Sprint/Accordion/index.tsx", "TypeScript React", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 120
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Sprint/index.tsx", "TypeScript React", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 121
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/pages/Timeline/index.tsx", "TypeScript React", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/react-app-env.d.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/styles/theme.ts", "TypeScript", 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 67
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/utils/RoutePath.ts", "TypeScript", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/utils/RouteType.ts", "TypeScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/utils/getProjectIdFromLocation.ts", "TypeScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/utils/privateRoute.tsx", "TypeScript React", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 28
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/src/utils/toErrorMap.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/Users/paulkim/Desktop/cs_projects/Retrievo_client/tsconfig.json", "JSON", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 28
"Total", "-", 12994, 1124, 845, 41, 27528, 112, 9, 40, 29, 21, 1402, 1167, 45312
